ts,size,pool_a,pool_b,spread_bps,corridor_bps,exit_bps,dev_a,dev_b,suspect,slot_a,slot_b,slot_now,blockhash8,state
2026-08-25 10:30:37 UTC,100,Raydium,Scorch,44.6,60,-15.4,0.0,44.6,False,441611070,441611104,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,100,Raydium,Quantum,42.9,60,-17.1,0.0,42.9,False,441611070,441611104,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,100,Scorch,Quantum,0.6,60,-59.4,42.3,42.9,False,441611104,441611104,441611077,4YLA4HPd,ok
2026-08-25 10:30:37 UTC,100,Scorch,Quantum,-1.7,60,-58.3,44.6,42.9,False,441611104,441611104,441611077,4YLA4HPd,ok
2026-08-25 11:30:57 UTC,0.1,Raydium,BisonFi,41.8,60,-18.2,0.0,41.8,False,441620976,441621009,441620988,GTQBGnXX,ok
2026-08-25 11:30:57 UTC,1,Raydium,BisonFi,42.4,60,-17.6,0.0,42.4,False,441620976,441621012,441620988,GTQBGnXX,ok
2026-08-25 11:30:57 UTC,10,Raydium,TesseraV,42.4,60,-17.6,0.0,42.4,False,441620976,441621016,441620988,GTQBGnXX,ok
2026-08-25 11:30:57 UTC,100,Raydium,Quantum,56.1,60,-3.9,0.0,56.1,False,441620976,441621017,441620988,GTQBGnXX,ok
2026-08-25 11:30:57 UTC,100,Raydium,TesseraV,56.1,60,-3.9,0.0,56.1,False,441620976,441621017,441620988,GTQBGnXX,ok
2026-08-25 11:30:57 UTC,100,Quantum,TesseraV,0.0,60,-60.0,56.1,56.1,False,441621017,441621017,441620988,GTQBGnXX,ok
2026-08-25 12:01:01 UTC,0.1,Raydium,BisonFi,16.0,60,-44.0,0.0,16.0,False,441625931,441625963,441625936,2iFXSk97,ok
2026-08-25 12:30:09 UTC,0.1,Raydium,Whirlpool,47.6,35,12.6,0.0,47.6,False,441630725,441630757,441630731,FR9KYGwy,ok
2026-08-25 12:30:09 UTC,1,Raydium,Quantum,49.1,60,-10.9,0.0,49.1,False,441630725,441630757,441630731,FR9KYGwy,ok
2026-08-25 12:30:09 UTC,10,Raydium,Scorch,51.9,60,-8.1,0.0,51.9,False,441630725,441630758,441630731,FR9KYGwy,ok
2026-08-25 12:30:09 UTC,100,Raydium,Aquifer,63.2,60,3.2,0.0,63.2,False,441630725,441630759,441630731,FR9KYGwy,ok
2026-08-25 12:30:09 UTC,100,Raydium,BisonFi,65.0,60,5.0,0.0,65.0,False,441630725,441630759,441630731,FR9KYGwy,ok
2026-08-25 12:30:09 UTC,100,Aquifer,BisonFi,1.8,60,-58.2,63.2,65.0,False,441630759,441630759,441630731,FR9KYGwy,ok
2026-08-25 13:30:22 UTC,0.1,Raydium,BisonFi,64.1,60,4.1,0.0,64.1,False,441640580,441640612,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,1,Raydium,GoonFi V2,61.1,60,1.1,0.0,61.1,False,441640580,441640613,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,10,Raydium,BisonFi,58.8,60,-1.2,0.0,58.8,False,441640580,441640614,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,Raydium,Meteora DAMM v2,70.0,60,10.0,0.0,70.0,False,441640580,441640615,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,Raydium,PancakeSwap,69.6,60,9.6,0.0,69.6,False,441640580,441640615,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,Raydium,BisonFi,70.7,60,10.7,0.0,70.7,False,441640580,441640615,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,Meteora DAMM v2,PancakeSwap,-0.4,60,-59.6,70.0,69.6,False,441640615,441640615,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,Meteora DAMM v2,BisonFi,0.6,60,-59.4,70.0,70.7,False,441640615,441640615,441640586,23bTGqjP,ok
2026-08-25 13:30:22 UTC,100,PancakeSwap,BisonFi,1.0,60,-59.0,69.6,70.7,False,441640615,441640615,441640586,23bTGqjP,ok
2026-08-25 14:00:29 UTC,0.1,Raydium,BisonFi,50.8,60,-9.2,0.0,50.8,False,441645483,441645514,441645488,47pXmqSu,ok
2026-08-25 14:30:37 UTC,0.1,Raydium,BisonFi,3.3,60,-56.7,0.0,3.3,False,441650410,441650442,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,1,Raydium,Aquifer,3.9,60,-56.1,0.0,3.9,False,441650410,441650443,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,10,Raydium,BisonFi,9.3,60,-50.7,0.0,9.3,False,441650410,441650444,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,Raydium,Flux,20.6,60,-39.4,0.0,20.6,False,441650410,441650446,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,Raydium,TesseraV,17.8,60,-42.2,0.0,17.8,False,441650410,441650446,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,Raydium,Aquifer,17.9,60,-42.1,0.0,17.9,False,441650410,441650446,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,Flux,TesseraV,-2.8,60,-57.2,20.6,17.8,False,441650446,441650446,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,Flux,Aquifer,-2.7,60,-57.3,20.6,17.9,False,441650446,441650446,441650417,Gc53HZAH,ok
2026-08-25 14:30:37 UTC,100,TesseraV,Aquifer,0.1,60,-59.9,17.8,17.9,False,441650446,441650446,441650417,Gc53HZAH,ok
2026-08-25 16:52:36 UTC,0.1,Raydium,Quantum,9.2,60,-50.8,0.0,9.2,False,441673639,441673672,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,1,Raydium,Quantum,9.3,60,-50.7,0.0,9.3,False,441673639,441673677,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,10,Raydium,Aquifer,13.7,60,-46.3,0.0,13.7,False,441673639,441673679,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,100,Raydium,Quantum,22.8,60,-37.2,0.0,22.8,False,441673639,441673685,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,100,Raydium,BisonFi,22.7,60,-37.3,0.0,22.7,False,441673639,441673685,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,100,Raydium,BisonFi,22.9,60,-37.1,0.0,22.9,False,441673639,441673685,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,100,Quantum,BisonFi,-0.1,60,-59.9,22.8,22.7,False,441673685,441673685,441673662,6sGB6HJz,ok
2026-08-25 16:52:36 UTC,100,Quantum,BisonFi,0.2,60,-59.8,22.8,22.9,False,441673685,441673685,441673662,6sGB6HJz,ok
2026-08-25 18:13:53 UTC,0.1,Raydium,Scorch,53.8,60,-6.2,0.0,53.8,False,441686954,441686988,441686971,DUVcvLao,ok
2026-08-25 18:30:12 UTC,0.1,Raydium,Deriverse,16.8,60,-43.2,0.0,16.8,False,441689644,441689677,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,1,Raydium,BisonFi,15.0,60,-45.0,0.0,15.0,False,441689644,441689679,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,10,Raydium,Scorch,16.9,60,-43.1,0.0,16.9,False,441689644,441689681,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,Raydium,TesseraV,29.2,60,-30.8,0.0,29.2,False,441689644,441689683,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,Raydium,Scorch,29.2,60,-30.8,0.0,29.2,False,441689644,441689683,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,Raydium,BisonFi,29.9,60,-30.1,0.0,29.9,False,441689644,441689683,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,TesseraV,Scorch,0.0,60,-60.0,29.2,29.2,False,441689683,441689683,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,TesseraV,BisonFi,0.7,60,-59.3,29.2,29.9,False,441689683,441689683,441689656,JZR5TCrH,ok
2026-08-25 18:30:12 UTC,100,Scorch,BisonFi,0.7,60,-59.3,29.2,29.9,False,441689683,441689683,441689656,JZR5TCrH,ok
2026-08-25 20:19:36 UTC,0.1,Raydium,Flux,36.4,60,-23.6,0.0,36.4,False,441707625,441707657,441707631,pmbYDWKa,ok
2026-08-25 20:19:36 UTC,1,Raydium,Quantum,36.0,60,-24.0,0.0,36.0,False,441707625,441707658,441707631,pmbYDWKa,ok
2026-08-25 20:36:09 UTC,0.1,Raydium,Whirlpool,42.6,35,7.6,0.0,42.6,False,441710320,441710351,441710329,FnwQC6E5,ok
2026-08-25 20:36:09 UTC,1,Raydium,BisonFi,42.8,60,-17.2,0.0,42.8,False,441710320,441710354,441710329,FnwQC6E5,ok
2026-08-25 20:36:09 UTC,10,Raydium,Quantum,43.5,60,-16.5,0.0,43.5,False,441710320,441710355,441710329,FnwQC6E5,ok
2026-08-25 20:36:09 UTC,100,Raydium,BisonFi,57.3,60,-2.7,0.0,57.3,False,441710320,441710357,441710329,FnwQC6E5,ok
2026-08-25 22:34:48 UTC,0.1,Raydium,Byreal,56.4,60,-3.6,0.0,56.4,False,441729814,441729846,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,1,Raydium,ZeroFi,55.1,60,-4.9,0.0,55.1,False,441729814,441729847,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,10,Raydium,Aquifer,56.3,60,-3.7,0.0,56.3,False,441729814,441729847,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,Raydium,GoonFi V2,69.1,60,9.1,0.0,69.1,False,441729814,441729848,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,Raydium,ZeroFi,69.0,60,9.0,0.0,69.0,False,441729814,441729848,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,Raydium,Meteora DLMM,69.2,55,14.2,0.0,69.2,False,441729814,441729848,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,GoonFi V2,ZeroFi,-0.1,60,-59.9,69.1,69.0,False,441729848,441729848,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,GoonFi V2,Meteora DLMM,0.0,55,-55.0,69.1,69.2,False,441729848,441729848,441729820,E276fMhV,ok
2026-08-25 22:34:48 UTC,100,ZeroFi,Meteora DLMM,0.1,55,-54.9,69.0,69.2,False,441729848,441729848,441729820,E276fMhV,ok
2026-08-25 23:07:41 UTC,0.1,Raydium,Quantum,45.5,60,-14.5,0.0,45.5,False,441735209,441735240,441735217,G3S3yZWB,ok
2026-08-26 00:41:29 UTC,0.1,Raydium,Quantum,47.7,60,-12.3,0.0,47.7,False,441750606,441750638,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,1,Raydium,Whirlpool,46.8,35,11.8,0.0,46.8,False,441750606,441750639,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,10,Raydium,Whirlpool,48.1,35,13.1,0.0,48.1,False,441750606,441750640,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Raydium,Raydium CLMM,61.0,35,26.0,0.0,61.0,False,441750606,441750641,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Raydium,Whirlpool,61.0,35,26.0,0.0,61.0,False,441750606,441750641,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Raydium,Aquifer,61.8,60,1.8,0.0,61.8,False,441750606,441750641,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Raydium CLMM,Whirlpool,0.0,10,-10.0,61.0,61.0,False,441750641,441750641,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Raydium CLMM,Aquifer,0.7,35,-34.3,61.0,61.8,False,441750641,441750641,441750613,2wpiFAKA,ok
2026-08-26 00:41:29 UTC,100,Whirlpool,Aquifer,0.7,35,-34.3,61.0,61.8,False,441750641,441750641,441750613,2wpiFAKA,ok
2026-08-26 03:30:24 UTC,0.1,Raydium,Flux,47.8,60,-12.2,0.0,47.8,False,441778318,441778352,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,1,Raydium,BisonFi,47.0,60,-13.0,0.0,47.0,False,441778318,441778356,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,10,Raydium,TesseraV,48.7,60,-11.3,0.0,48.7,False,441778318,441778359,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,100,Raydium,TesseraV,61.0,60,1.0,0.0,61.0,False,441778318,441778364,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,100,Raydium,Scorch,62.6,60,2.6,0.0,62.6,False,441778318,441778364,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,100,Raydium,Scorch,61.2,60,1.2,0.0,61.2,False,441778318,441778364,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,100,TesseraV,Scorch,1.6,60,-58.4,61.0,62.6,False,441778364,441778364,441778344,EePiW2k5,ok
2026-08-26 03:30:24 UTC,100,TesseraV,Scorch,0.2,60,-59.8,61.0,61.2,False,441778364,441778364,441778344,EePiW2k5,ok
2026-08-26 04:00:41 UTC,0.1,Raydium,BisonFi,28.4,60,-31.6,0.0,28.4,False,441783311,441783345,441783328,ATLmc8UB,ok
2026-08-26 04:00:41 UTC,1,Raydium,BisonFi,28.6,60,-31.4,0.0,28.6,False,441783311,441783347,441783328,ATLmc8UB,ok
2026-08-26 04:00:41 UTC,10,Raydium,Quantum,30.1,60,-29.9,0.0,30.1,False,441783311,441783349,441783328,ATLmc8UB,ok
2026-08-26 04:00:41 UTC,100,Raydium,Aquifer,43.1,60,-16.9,0.0,43.1,False,441783311,441783350,441783328,ATLmc8UB,ok
2026-08-26 04:00:41 UTC,100,Raydium,Scorch,43.2,60,-16.8,0.0,43.2,False,441783311,441783350,441783328,ATLmc8UB,ok
2026-08-26 04:00:41 UTC,100,Raydium,BisonFi,41.7,60,-18.3,0.0,41.7,False,441783311,441783350,441783328,ATLmc8UB,ok
